# TRAIT AUDIT — does the trait/excess/inverse triple intersect all three of its axes?
#
# A triple is authored, not derived, but it has to read as a plausible collision of the
# bean, the flavour and the form. Nothing checked that until this file. Diagnostic only:
# nothing here rewrites anything. Sheets and the report: `node scripts/trait-audit.mjs`.
#
# COLUMNS
#   b / f / m   bean, flavour, form — 0-3 each
#   min         the headline. A sum hides the real failure: a fine trait that ignores
#               one axis completely. A triple is only as good as its weakest axis.
#   exc / inv   ok | weak | wrong
#   note        which axis is weakest, and why
#
# THE 0-3 SCALE
#   3  load-bearing. Take the axis away and the trait stops making sense.
#   2  present and consistent, but would survive a swap to one neighbour on this axis.
#   1  compatible but generic — several values on this axis would serve equally.
#   0  absent, or contradicted: the trait belongs to a different value on the axis.
#
#   EXCESS — the same quality overdone. Not a different vice, not the trait plus an
#   intensifier. Test: does it still describe someone doing the trait, past the point
#   where it serves them?
#   INVERSE — a disposition someone could hold and defend, not the trait's absence.
#   Test: could facetLeast be written as a person choosing it, with its own freedom
#   and its own price?
#
# SCORED COMPARATIVELY, NEVER ONE ENTRY AT A TIME. An absolute judgement on a single
# adjective is noise — any word can be argued into any cell. Each score comes from a
# reading that holds two axes fixed and varies the third: 30 column readings (12 beans,
# one preparation) for b, 12 grid readings (one bean's 5x6) for f and m.
#
# NO STRUCTURAL SIGNAL SCORES ANYTHING HERE. Against the 21.9% base approved rate,
# "trait lifted verbatim from a parent's list" is 30% approved and "over-/self- excess"
# is 40% — both fire MORE on approved. Bare-negation inverse is 17%, shared stem 21%.
# They print as context on the sheets and stay out of the score. Anchor 4 below is a
# verbatim lift and a 3/3/3.
#
# ============ THE ANCHORS — what a 3 looks like, taken from approved entries ============
# Approval is the spec. These eleven were read first and the scale was set to them, so a
# draft scoring 1 means "unlike these", not "unlike a rule I invented". Spread over all
# 5 flavours, all 6 forms, 8 beans.
#
#  1. spicy-dried-navy — tough / closed-off / skittish
#     FACETS.md's own worked example. Navy stores well and never fails; spicy is heat
#     demanding your whole attention; dried alone among the forms UNDERGOES NOTHING.
#     Tough is heat taken with no visible change — remove any axis and it collapses.
#     Excess: toughness past its use, not a new vice. Inverse: skittish is a person.
#
#  2. spicy-boiled-navy — rigid / obstinate / yielding
#     Same bean, same flavour, form swapped, and the trait moves — which is the whole
#     test. THE FORM IS LOAD-BEARING BY CONTRAST, not agreement: boiled is immersion,
#     where everything softens, and rigid is what navy does in that pot instead. A 3
#     does not require the trait to agree with its axis, only to need it. (The inverse
#     is boiled's own positiveTrait — the form's virtue is what refusing it costs.)
#
#  3. bitter-dried-cannellini — ascetic / self-denying / hedonistic
#     Three-way agreement, each irreplaceable: cannellini is "the refusal of the
#     unnecessary", dried takes away "only what is inessential", bitter is the flavour
#     children reject and cultivated palates seek. Ascetic is all three at once.
#
#  4. umami-boiled-chickpea — adaptable / shapeless / set
#     Lifted verbatim from the bean's list and still a 3/3/3, which is why the verbatim
#     check scores nothing. The bean file's own line is that a chickpea "holds its shape
#     in a slow braise or dissolves into something entirely new" — the braise IS boiled,
#     and umami is the slowness that gives it time to choose. Excess "shapeless" is the
#     adapting continued past the point of having a self.
#
#  5. sour-fried-cannellini — meticulous / obsessive / sloppy
#     Cannellini is exacting; sour is incisive. The form is what makes it cost something:
#     "oil offers no second attempt". Meticulous under fried is care that has to be right
#     the first time, which is a different creature from meticulous under boiled.
#
#  6. bitter-fried-edamame — decisive / peremptory / dithering
#     The second verbatim lift (from the form) that is still a 3. Edamame "reaches
#     conclusions while others are still framing the question"; fried is "the doing is
#     the thinking"; bitter is what makes it cold rather than eager. Excess "peremptory"
#     keeps the quality and removes the room for anyone else.
#
#  7. umami-roasted-adzuki — warm / presumptuous / frosty
#     Roasted develops outward "where everyone can see"; umami is depth arrived at
#     slowly; adzuki convenes. Warm is the convening turned outward and left to deepen.
#     Excess is the good test: presumptuous is warmth that has stopped asking, not a
#     separate fault.
#
#  8. sweet-smoked-butter — hazy / befogged / crisp
#     Anchors the flavour as TEMPER. Smoked supplies the haze; butter supplies the lack
#     of hurry; sweet is the only reason it is comfortable instead of sinister — the
#     same cell under bitter is eerie (bitter-smoked-green), and it is the flavour alone
#     that separates them.
#
#  9. umami-smoked-edamame — prescient / fatalistic / blindsided
#     Smoked's own line is that what a smoked bean says "surfaces in the listener's mind
#     hours later"; edamame sees what is there and skips the preamble; umami is the
#     depth that makes it earned rather than lucky.
#
# 10. sweet-roasted-kidney — cherishing / possessive / uncaring
#     Kidney protects and stands between; roasted does it in the open; sweet makes it
#     affection rather than guard duty. Excess "possessive" is the bean's own shadow
#     reached by continuing the trait, which is exactly the relation excess should have.
#
# 11. bitter-fermented-pinto — artistic / precious / philistine
#     Fermented is transformation from within, in conditions no one sees; pinto turns
#     "the swirling interior landscape into something others can touch"; bitter is the
#     acquired taste that stops it being merely expressive. Excess "precious" is the
#     interior work valued past what it made.
#
# =======================================================================================
slug	bean	flavour	form	trait	excess	inverse	b	f	m	min	exc	inv	approved	note
bitter-boiled-mung	mung	bitter	boiled	careful	fretful	careless	2	2	3	2	ok	weak	y	bean: careful would sit as well on cannellini or navy | inv: careless is a bare negation
bitter-boiled-navy	navy	bitter	boiled	upright	sanctimonious	crooked	3	2	2	2	ok	ok	n	trait is the bean's own word
bitter-dried-chickpea	chickpea	bitter	dried	circumspect	wary	heedless	2	3	2	2	weak	ok	n	bean: circumspect is black's | exc: wary is a near-synonym, not circumspection overdone
bitter-fermented-adzuki	adzuki	bitter	fermented	antiquarian	fusty	faddish	2	2	3	2	ok	ok	n	bean: antiquarian could as easily be navy's keeping | flavour: umami's aged depth would serve as well
bitter-fermented-kidney	kidney	bitter	fermented	vigilant	paranoid	oblivious	3	2	2	2	ok	weak	n	inv: oblivious is an absence
bitter-fried-adzuki	adzuki	bitter	fried	droll	flippant	humourless	2	3	2	2	ok	weak	n	bean: droll is edamame's or black's | inv: humourless is an absence, hard to write as chosen
bitter-fried-cannellini	cannellini	bitter	fried	exacting	perfectionist	slapdash	3	2	2	2	ok	ok	n	
bitter-roasted-adzuki	adzuki	bitter	roasted	polished	slick	rough	2	2	3	2	ok	ok	n	bean: polished is cannellini's | flavour: cultivated, but sour or umami polish too
bitter-roasted-butter	butter	bitter	roasted	nonchalant	blasé	fussy	3	2	2	2	weak	ok	n	exc: blase is a near-synonym
bitter-roasted-kidney	kidney	bitter	roasted	proud	vainglorious	self-effacing	2	2	3	2	ok	ok	n	bean: proud is fava's arrogance
bitter-smoked-adzuki	adzuki	bitter	smoked	oracular	portentous	plainspoken	2	2	3	2	ok	ok	n	bean: oracular is black's or pinto's | flavour: clear-eyed only loosely; the form carries it
bitter-smoked-cannellini	cannellini	bitter	smoked	hermetic	reclusive	public	2	2	3	2	weak	ok	n	bean: hermetic is black's | exc: reclusive is a near-synonym
bitter-smoked-kidney	kidney	bitter	smoked	haunting	harrowing	forgettable	2	2	3	2	ok	weak	y	bean: the protector who will not leave; defensible | inv: forgettable is an absence
sour-boiled-butter	butter	sour	boiled	honest	tactless	evasive	2	3	2	2	ok	ok	n	bean: honest could be any bean; the axis is not anchored
sour-boiled-chickpea	chickpea	sour	boiled	fair-minded	noncommittal	partisan	3	2	2	2	weak	ok	n	exc: noncommittal arrives from the bean's shadow, not from fairness overdone
sour-boiled-kidney	kidney	sour	boiled	trustworthy	beholden	faithless	2	2	3	2	weak	ok	n	bean: loyal is navy's word too; trustworthy does not separate them | exc: beholden reverses who owes whom; trust overdone is being taken for granted
sour-boiled-pinto	pinto	sour	boiled	candid	raw	embellished	2	3	2	2	ok	ok	n	
sour-dried-butter	butter	sour	dried	plain	drab	ornate	2	2	3	2	weak	ok	n	bean: plain is unpretentious, which is chickpea's word | exc: drab is an aesthetic judgement, not plainness overdone
sour-dried-chickpea	chickpea	sour	dried	wry	arch	unamused	2	2	3	2	ok	weak	n	bean: wry is edamame's or black's | inv: unamused is an absence
sour-fermented-cannellini	cannellini	sour	fermented	discerning	snobbish	easy-to-please	3	2	2	2	ok	ok	y	discerning is bitter's own word; sour only half-earns it
sour-fermented-pinto	pinto	sour	fermented	sardonic	jaundiced	ingenuous	2	3	2	2	ok	ok	n	bean: sardonic is bitter's own register, worked by edamame elsewhere
sour-fried-fava	fava	sour	fried	swift	impetuous	irresolute	2	2	3	2	ok	weak	n	bean: swift is green's | inv: irresolute is a bare negation
sour-smoked-adzuki	adzuki	sour	smoked	knowing	insinuating	unwitting	2	2	3	2	ok	weak	n	inv: unwitting cannot be chosen
spicy-dried-adzuki	adzuki	spicy	dried	avid	insatiable	sated	2	3	2	2	ok	ok	n	bean: avid would sit on green | form: dried is about not needing, avid is hunger sustained
spicy-fermented-cannellini	cannellini	spicy	fermented	singular	idiosyncratic	derivative	2	2	3	2	weak	ok	n	bean: distinctive is pinto's word; refinement is only adjacent | exc: idiosyncratic is a near-synonym, not singular overdone
spicy-fermented-chickpea	chickpea	spicy	fermented	offbeat	outlandish	staid	2	2	3	2	weak	ok	y	bean: offbeat is pinto's | exc: outlandish is an intensifier
spicy-fermented-edamame	edamame	spicy	fermented	inventive	baroque	imitative	2	2	3	2	ok	ok	n	bean: inventive is PINTO's own positiveTrait
spicy-fermented-green	green	spicy	fermented	maverick	anarchic	conforming	2	2	3	2	weak	ok	n	bean: maverick is fava's | exc: anarchic is a different scale
spicy-fried-black	black	spicy	fried	relentless	remorseless	relenting	2	3	2	2	ok	weak	n	bean: relentless is kidney's tenacity | inv: relenting is a bare stem-negation
spicy-roasted-green	green	spicy	roasted	high-spirited	boisterous	dispirited	3	2	2	2	ok	weak	n	inv: dispirited is a state that happens to you
spicy-roasted-navy	navy	spicy	roasted	staunch	diehard	fickle	3	2	2	2	weak	ok	n	exc: diehard names a person, not a degree
spicy-smoked-adzuki	adzuki	spicy	smoked	transfixing	hypnotic	unremarkable	2	3	2	2	weak	weak	n	bean: transfixing is pinto's | exc: hypnotic is an intensifier; inv: unremarkable is not chosen
spicy-smoked-cannellini	cannellini	spicy	smoked	arresting	confronting	unnoticeable	2	3	2	2	weak	weak	n	bean: arresting is pinto's or adzuki's | exc: confronting names the subject's aggression, not the effect's intensity
spicy-smoked-mung	mung	spicy	smoked	bewitching	ensnaring	charmless	2	2	3	2	ok	weak	n	bean: bewitching is pinto's | inv: charmless is an absence
spicy-smoked-navy	navy	spicy	smoked	steadfast	entrenched	wishy-washy	3	2	2	2	ok	ok	y	staunch/steadfast/resolute/firm are four near-duplicates in this grid
sweet-boiled-black	black	sweet	boiled	constant	unchanging	fitful	2	2	3	2	weak	ok	n	bean: constant is navy's dependability, and navy is in this same column | exc: unchanging restates constant rather than overdoing it
sweet-boiled-fava	fava	sweet	boiled	encouraging	pushy	discouraging	2	3	2	2	ok	weak	n	bean: championing is kidney's; courage lent to others is the defensible reach | inv: discouraging is a bare negation
sweet-boiled-pinto	pinto	sweet	boiled	daydreamy	absent	grounded	3	2	2	2	weak	ok	n	exc: absent is an absence
sweet-dried-black	black	sweet	dried	abiding	immutable	fleeting	2	2	3	2	weak	ok	n	bean: abiding is navy's enduring | exc: immutable restates abiding
sweet-dried-butter	butter	sweet	dried	serene	somnolent	turbulent	3	2	2	2	ok	ok	y	
sweet-dried-chickpea	chickpea	sweet	dried	wholesome	sanitised	unsavoury	2	3	2	2	ok	ok	n	bean: wholesome is mung's or navy's
sweet-fermented-cannellini	cannellini	sweet	fermented	diplomatic	duplicitous	gauche	2	3	2	2	weak	ok	n	bean: diplomatic is chickpea's mediating, and chickpea is in this column | exc: diplomacy overdone is appeasing, not duplicitous
sweet-fermented-chickpea	chickpea	sweet	fermented	empathetic	enmeshed	cold-hearted	2	3	2	2	ok	ok	n	bean: empathetic is mung's
sweet-fermented-fava	fava	sweet	fermented	visionary	utopian	shortsighted	2	2	3	2	ok	weak	n	bean: visionary is pinto's imaginative | inv: shortsighted is a capacity
sweet-fermented-green	green	sweet	fermented	whimsical	twee	humdrum	2	2	3	2	ok	ok	n	bean: whimsical is pinto's
sweet-fried-cannellini	cannellini	sweet	fried	lavish	extravagant	stingy	2	3	2	2	weak	ok	n	bean: lavish is adzuki's excess | exc: extravagant is a near-synonym
sweet-fried-mung	mung	sweet	fried	openhanded	prodigal	tight-fisted	2	3	2	2	ok	ok	n	bean: openhanded is adzuki's generosity
sweet-fried-navy	navy	sweet	fried	romantic	starry-eyed	hard-headed	2	3	2	2	ok	ok	n	bean: romantic is pinto's or kidney's; the reach from loyalty is thin
sweet-roasted-edamame	edamame	sweet	roasted	considerate	self-sacrificing	thoughtless	2	3	2	2	ok	ok	y	bean: considerate is mung's, and unsentimental cuts against it
sweet-smoked-green	green	sweet	smoked	iridescent	gaudy	monochrome	2	2	3	2	ok	ok	n	bean: distinctive is pinto's word
umami-boiled-kidney	kidney	umami	boiled	disciplined	regimented	undisciplined	2	2	3	2	ok	weak	n	bean: disciplined is navy's | inv: undisciplined is a bare negation
umami-fermented-butter	butter	umami	fermented	reflective	paralysed	unconsidered	2	2	3	2	weak	weak	n	bean: reflective is black's, and black is in this column with introspective | exc: paralysed is a different failure; inv: unconsidered is an absence
umami-fermented-mung	mung	umami	fermented	poetic	florid	unlyrical	2	2	3	2	ok	weak	n	bean: poetic is pinto's | inv: unlyrical is a bare negation and a skill
umami-fermented-pinto	pinto	umami	fermented	inward	shut-in	outward	2	2	3	2	ok	weak	n	bean: inward is black's word and the form's; the Dreamer only half-owns it | trait is the form's own word; inv: outward is a bare directional negation
umami-fried-cannellini	cannellini	umami	fried	principled	doctrinaire	expedient	2	2	3	2	ok	ok	n	bean: principled is navy's uprightness
bitter-boiled-black	black	bitter	boiled	measured	plodding	hasty	3	2	3	2	ok	ok	y	
bitter-boiled-butter	butter	bitter	boiled	placid	impassive	agitated	3	2	3	2	ok	ok	y	
bitter-boiled-cannellini	cannellini	bitter	boiled	judicious	overcautious	rash	3	3	2	2	ok	ok	n	
bitter-dried-fava	fava	bitter	dried	steely	pitiless	pliant	3	2	3	2	weak	ok	n	exc: pitiless names cruelty; steeliness overdone is unbending
bitter-dried-mung	mung	bitter	dried	clinical	cold	mawkish	2	3	3	2	weak	ok	n	bean: clinical is edamame's unsentimental, though the healer-as-clinician reads | exc: cold is the flavour's own generic shadow, not clinical overdone
bitter-dried-pinto	pinto	bitter	dried	cryptic	impenetrable	obvious	2	3	3	2	weak	ok	n	bean: cryptic is black's opacity | exc: impenetrable is an intensifier
bitter-fermented-black	black	bitter	fermented	ruminative	morbid	unthinking	3	2	3	2	weak	weak	n	exc: morbid changes the subject, not the degree; inv: unthinking is an absence
bitter-fermented-butter	butter	bitter	fermented	philosophical	abstruse	prosaic	2	3	3	2	ok	ok	n	bean: philosophical would sit on black
bitter-fermented-chickpea	chickpea	bitter	fermented	interpretive	tendentious	literal	3	2	3	2	ok	ok	n	
bitter-fermented-edamame	edamame	bitter	fermented	rational	bloodless	irrational	3	3	2	2	ok	weak	y	inv: irrational is a bare negation nobody holds by choice
bitter-fermented-fava	fava	bitter	fermented	questioning	disputatious	credulous	3	3	2	2	ok	ok	n	
bitter-fermented-green	green	bitter	fermented	speculative	fantastical	unimaginative	3	2	3	2	ok	weak	n	inv: unimaginative is a capacity
bitter-fermented-mung	mung	bitter	fermented	intuitive	superstitious	imperceptive	3	2	3	2	ok	weak	y	inv: imperceptive is a capacity
bitter-fermented-navy	navy	bitter	fermented	bookish	cloistered	unread	2	3	3	2	ok	weak	n	bean: bookish is cannellini's | inv: unread is an absence and a skill
bitter-fried-butter	butter	bitter	fried	deadpan	affectless	histrionic	3	3	2	2	weak	ok	n	exc: affectless is a different condition
bitter-roasted-black	black	bitter	roasted	poised	aloof	flustered	3	2	3	2	weak	ok	n	exc: aloof is bitter's shadow, a different fault from poise overdone
bitter-roasted-cannellini	cannellini	bitter	roasted	refined	fastidious	coarse	3	3	2	2	ok	ok	n	
bitter-roasted-chickpea	chickpea	bitter	roasted	cosmopolitan	rootless	parochial	3	3	2	2	weak	ok	n	exc: rootless names a lack; cosmopolitanism overdone is affected
bitter-roasted-fava	fava	bitter	roasted	shameless	brazen	sheepish	3	2	3	2	weak	ok	n	exc: brazen is a near-synonym
bitter-smoked-black	black	bitter	smoked	inscrutable	opaque	legible	3	2	3	2	ok	ok	n	
bitter-smoked-edamame	edamame	bitter	smoked	reticent	withholding	voluble	3	2	3	2	ok	ok	n	
bitter-smoked-green	green	bitter	smoked	eerie	unnerving	mundane	2	3	3	2	ok	ok	y	bean: a reach, but the bean that goes woody unpicked has an unsettling aliveness
bitter-smoked-navy	navy	bitter	smoked	watchful	unsleeping	inattentive	3	2	3	2	weak	weak	n	exc: unsleeping intensifies duration; inv is a bare negation
bitter-smoked-pinto	pinto	bitter	smoked	intricate	labyrinthine	rudimentary	3	2	3	2	ok	ok	y	
sour-boiled-adzuki	adzuki	sour	boiled	sincere	overearnest	insincere	3	3	2	2	ok	weak	n	inv: insincere is a vice, not a defensible pole
sour-boiled-fava	fava	sour	boiled	righteous	self-righteous	unprincipled	3	3	2	2	weak	ok	n	exc: self-righteous is the trait plus "self-"
sour-dried-adzuki	adzuki	sour	dried	tart	caustic	syrupy	2	3	3	2	ok	ok	n	bean: the sweet bean turned tart is a good inversion | trait restates the flavour word; thin as a disposition
sour-dried-fava	fava	sour	dried	acerbic	scathing	emollient	2	3	3	2	ok	ok	y	bean: acerbity is not courage; edamame or cannellini own it
sour-dried-green	green	sour	dried	bracing	jarring	soporific	3	3	2	2	weak	ok	n	exc: jarring is a near-synonym
sour-dried-navy	navy	sour	dried	firm	immovable	pliable	3	2	3	2	weak	ok	n	exc: immovable is a near-synonym
sour-fermented-adzuki	adzuki	sour	fermented	self-aware	self-conscious	unperceptive	2	3	3	2	ok	weak	y	inv: unperceptive is an absence
sour-fermented-black	black	sour	fermented	perceptive	suspicious	undiscerning	3	3	2	2	ok	weak	n	inv: undiscerning is an absence
sour-fermented-edamame	edamame	sour	fermented	sceptical	cynical	trusting	3	3	2	2	ok	ok	n	
sour-fermented-kidney	kidney	sour	fermented	tested	hardened	untried	3	2	3	2	ok	weak	n	inv: untried is a status, not a disposition
sour-fermented-mung	mung	sour	fermented	diagnostic	pathologising	palliative	3	3	2	2	ok	ok	n	excess/inverse repaired: pathologising is diagnosis past its use; palliative is a healer who treats without investigating
sour-fermented-navy	navy	sour	fermented	scrupulous	punctilious	unscrupulous	3	3	2	2	weak	weak	n	exc: punctilious is a near-synonym; inv: unscrupulous is a vice, not a pole
sour-fried-adzuki	adzuki	sour	fried	quick-witted	sharp-tongued	slow-witted	2	3	3	2	weak	weak	n	bean: quick-witted is green's or edamame's | exc: sharp-tongued swaps speed for cruelty; inv: slow-witted is a capacity
sour-fried-black	black	sour	fried	clipped	curt	discursive	3	2	3	2	ok	ok	n	
sour-fried-chickpea	chickpea	sour	fried	nimble	slippery	ponderous	3	2	3	2	ok	ok	n	
sour-fried-green	green	sour	fried	impulsive	hotheaded	deliberative	3	2	3	2	ok	ok	n	
sour-fried-mung	mung	sour	fried	self-deprecating	self-abasing	boastful	3	3	2	2	ok	ok	y	
sour-roasted-adzuki	adzuki	sour	roasted	grateful	indebted	entitled	3	2	3	2	ok	ok	n	RE-PICKED (your line): flavour 2 — sweet would carry grateful too; sour supplies only the saying-it-out-loud
sour-roasted-cannellini	cannellini	sour	roasted	frank	brutal	coy	2	3	3	2	ok	ok	n	bean: frank is edamame's
sour-roasted-fava	fava	sour	roasted	authentic	unfiltered	posed	2	3	3	2	ok	ok	n	bean: authentic is thin and would sit on pinto
sour-roasted-green	green	sour	roasted	ebullient	manic	subdued	3	2	3	2	weak	ok	n	trait is the bean's own word; exc: manic names a state, not ebullience overdone
sour-smoked-cannellini	cannellini	sour	smoked	admiring	covetous	unimpressed	3	2	3	2	ok	ok	n	RE-PICKED (your line): flavour 2 — admiration is warmer than acid; sour earns it only through discrimination
sour-smoked-chickpea	chickpea	sour	smoked	attuned	hypersensitive	tone-deaf	3	2	3	2	ok	weak	n	inv: tone-deaf is a capacity
sour-smoked-green	green	sour	smoked	pungent	acrid	bland	2	3	3	2	ok	ok	n	bean: pungent is mung's or the spice's, not the fresh bean's
spicy-boiled-edamame	edamame	spicy	boiled	industrious	workaholic	idle	3	2	3	2	ok	ok	n	
spicy-boiled-green	green	spicy	boiled	zealous	fanatical	apathetic	3	3	2	2	ok	ok	n	
spicy-boiled-kidney	kidney	spicy	boiled	dogged	monomaniacal	faltering	3	2	3	2	weak	weak	n	exc: monomaniacal is a different scale; inv: faltering happens to you
spicy-boiled-mung	mung	spicy	boiled	tireless	unresting	flagging	3	2	3	2	weak	weak	n	exc: unresting is a near-synonym; inv: flagging happens to you
spicy-boiled-pinto	pinto	spicy	boiled	brimming	overflowing	empty	3	2	3	2	weak	weak	n	exc: overflowing is the same metaphor one notch on; inv: empty is an absence
spicy-dried-butter	butter	spicy	dried	taut	brittle	slack	2	3	3	2	ok	ok	n	bean: taut fights the bean, but that is what spicy plus dried does to a Pacifist
spicy-dried-chickpea	chickpea	spicy	dried	conductive	incendiary	insulating	3	3	2	2	ok	ok	n	bean: the Connector literally conducts
spicy-dried-edamame	edamame	spicy	dried	mordant	venomous	toothless	3	2	3	2	ok	ok	n	mordant is bitter's ground more than spicy's
spicy-dried-green	green	spicy	dried	electric	jangling	flat	3	3	2	2	weak	ok	n	exc: jangling is a sensation, not electricity overdone
spicy-fermented-adzuki	adzuki	spicy	fermented	rhapsodic	delirious	matter-of-fact	3	3	2	2	ok	ok	n	
spicy-fermented-black	black	spicy	fermented	mysterious	unfathomable	self-evident	3	2	3	2	weak	ok	y	exc: unfathomable is an intensifier
spicy-fermented-kidney	kidney	spicy	fermented	intense	overwhelming	lukewarm	3	3	2	2	ok	ok	y	
spicy-fried-cannellini	cannellini	spicy	fried	driven	consumed	aimless	2	3	3	2	ok	ok	n	bean: driven is fava's ambition
spicy-fried-mung	mung	spicy	fried	urgent	frantic	leisurely	2	3	3	2	ok	ok	n	bean: urgent is green's
spicy-roasted-adzuki	adzuki	spicy	roasted	exultant	triumphalist	joyless	3	2	3	2	ok	weak	n	inv: joyless is an absence
spicy-roasted-cannellini	cannellini	spicy	roasted	charismatic	messianic	colourless	2	3	3	2	ok	weak	n	bean: charisma is adzuki's or pinto's | inv: colourless is an absence
spicy-roasted-chickpea	chickpea	spicy	roasted	gregarious	overbearing	withdrawn	3	2	3	2	ok	ok	n	
spicy-roasted-edamame	edamame	spicy	roasted	confident	cocksure	diffident	3	2	3	2	ok	ok	n	
spicy-roasted-kidney	kidney	spicy	roasted	emotive	melodramatic	unexpressive	3	2	3	2	ok	weak	n	inv: unexpressive is a bare negation
spicy-roasted-mung	mung	spicy	roasted	demonstrative	gushing	unemotional	2	3	3	2	ok	weak	y	bean: demonstrative is pinto's | inv: unemotional is a bare negation
spicy-smoked-fava	fava	spicy	smoked	wild	riotous	checked	3	3	2	2	weak	ok	n	exc: riotous is a near-synonym
sweet-boiled-kidney	kidney	sweet	boiled	compassionate	pitying	hard-hearted	2	3	3	2	ok	ok	n	bean: compassionate is mung's
sweet-boiled-navy	navy	sweet	boiled	provident	hoarding	improvident	3	2	3	2	ok	weak	n	inv: improvident is a bare negation
sweet-dried-kidney	kidney	sweet	dried	adoring	worshipful	unloving	3	3	2	2	ok	weak	n	inv: unloving is a bare negation
sweet-fermented-adzuki	adzuki	sweet	fermented	sentimental	maudlin	hard-nosed	3	3	2	2	ok	ok	y	
sweet-fermented-butter	butter	sweet	fermented	silly	ridiculous	stern	2	3	3	2	weak	ok	n	bean: silly is green's or pinto's | exc: ridiculous is an intensifier
sweet-fermented-pinto	pinto	sweet	fermented	fanciful	delusional	concrete	3	2	3	2	weak	ok	n	exc: delusional is a clinical register; fancy overdone is silly
sweet-fried-adzuki	adzuki	sweet	fried	jubilant	rapturous	sombre	3	3	2	2	weak	ok	y	exc: rapturous is just more jubilant
sweet-fried-black	black	sweet	fried	ardent	feverish	tepid	2	3	3	2	ok	ok	n	bean: ardent is kidney's passion, and kidney is in this column
sweet-roasted-black	black	sweet	roasted	gracious	unctuous	graceless	2	3	3	2	ok	weak	n	bean: gracious is cannellini's decorous | inv: graceless is an absence and reads as an insult
sweet-roasted-butter	butter	sweet	roasted	lighthearted	unserious	weighty	3	3	2	2	ok	ok	y	
sweet-roasted-green	green	sweet	roasted	buoyant	bumptious	deflated	3	3	2	2	ok	weak	n	inv: deflated is something done to you
sweet-roasted-mung	mung	sweet	roasted	cosseting	infantilising	spartan	3	3	2	2	ok	ok	n	
sweet-roasted-pinto	pinto	sweet	roasted	mischievous	troublemaking	straitlaced	3	3	2	2	weak	ok	n	exc: troublemaking names an activity, not the disposition overdone
sweet-smoked-adzuki	adzuki	sweet	smoked	luminous	blinding	dim	3	2	3	2	ok	weak	y	inv: dim is an absence and reads as a slur
sweet-smoked-cannellini	cannellini	sweet	smoked	delicate	dainty	robust	3	2	3	2	ok	ok	n	excess/inverse repaired: dainty is delicacy gone precious; robust is a defensible preference for the sturdy
sweet-smoked-kidney	kidney	sweet	smoked	enamoured	besotted	cold-eyed	3	3	2	2	weak	ok	n	exc: besotted is a near-synonym. NOTE: this whole sweet row is six near-synonyms of love; the form axis is barely separating them
sweet-smoked-navy	navy	sweet	smoked	lingering	clinging	vanishing	3	2	3	2	ok	weak	n	trait is the form's own word; inv: vanishing is an absence
sweet-smoked-pinto	pinto	sweet	smoked	dreamlike	hallucinatory	stark	3	2	3	2	ok	ok	y	
umami-boiled-edamame	edamame	umami	boiled	dedicated	self-forgetting	indifferent	2	3	3	2	ok	ok	n	bean: dedicated is kidney's or navy's
umami-boiled-pinto	pinto	umami	boiled	musing	woolgathering	workaday	3	3	2	2	ok	ok	n	near-duplicates contemplative and daydreamy elsewhere in this grid
umami-dried-adzuki	adzuki	umami	dried	reverential	awestruck	profane	3	2	3	2	weak	ok	n	exc: awestruck is reverence's sincere peak, not reverence gone wrong
umami-dried-black	black	umami	dried	profound	unplumbable	shallow	3	3	2	2	weak	ok	n	exc: unplumbable is an intensifier
umami-dried-cannellini	cannellini	umami	dried	distinguished	grand	undistinguished	3	2	3	2	weak	weak	n	exc: grand is a different quality; inv is a bare negation
umami-dried-edamame	edamame	umami	dried	foundational	monolithic	peripheral	2	3	3	2	ok	ok	n	bean: foundational is navy's
umami-dried-fava	fava	umami	dried	formidable	fearsome	unimposing	3	2	3	2	weak	weak	n	exc: fearsome is a near-synonym; inv: unimposing is an absence
umami-dried-green	green	umami	dried	potent	concentrated	feeble	2	3	3	2	weak	weak	n	bean: vital is kidney's word; green's aliveness is only adjacent | exc: concentrated is the FORM'S OWN POSITIVE TRAIT, a virtue not an overdoing
umami-dried-kidney	kidney	umami	dried	faithful	blind	disloyal	2	3	3	2	ok	ok	n	bean: faithful is navy's loyalty, and navy is in this column
umami-dried-mung	mung	umami	dried	restorative	enabling	depleting	3	3	2	2	ok	weak	n	trait is the bean's own word and near-duplicates replenishing next door; inv duplicates its neighbour's too
umami-fermented-adzuki	adzuki	umami	fermented	elegiac	funereal	forgetful	3	3	2	2	ok	ok	n	bean: the commemorative bean turned to mourning
umami-fermented-black	black	umami	fermented	introspective	self-absorbed	unexamined	3	2	3	2	ok	weak	n	inv: unexamined is an absence
umami-fried-fava	fava	umami	fried	assured	overconfident	unsure	3	3	2	2	weak	weak	n	exc: overconfident is the trait plus "over-"; inv is a bare negation
umami-fried-navy	navy	umami	fried	authoritative	autocratic	uncertain	3	2	3	2	ok	weak	n	inv: uncertain is a state, not a stance
umami-roasted-black	black	umami	roasted	insightful	omniscient	unseeing	3	3	2	2	weak	weak	n	exc: omniscient is a different claim; inv: unseeing is an absence
umami-roasted-chickpea	chickpea	umami	roasted	tolerant	laissez-faire	censorious	3	3	2	2	ok	ok	y	
umami-roasted-kidney	kidney	umami	roasted	openhearted	defenceless	walled	3	2	3	2	ok	ok	n	
